,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,291,113,142.97566371681415,86.42611683848797,251.5,745,4856.250000000425,100.0
2,72,265,134,245.61345892261545,94.43597089379088,250.25532286854585,751,17298.954431962113,199.75031210986268
3,120,247,113,306.78325983823584,104.25633506364787,257.5131476072102,779,18249.155383480498,100.06275209449515
4,168,228,118,315.44565044161345,116.3472638256853,265.2717615225625,811,19673.887740407852,100.01407511828286
5,216,233,120,329.9673413082199,117.89735427918549,274.7008354705022,795,20801.848877732755,99.95835506967468
6,264,272,121,351.75757939729675,105.90974767747211,288.07451368272416,762,22015.59864950946,99.88320534170556
7,312,284,125,350.62170601119936,106.83193056678813,303.4026828096783,705,22463.978127176728,100.1840903752785
8,360,298,123,366.21389524799076,107.54785475260425,320.4926071627607,709,22943.163653313793,99.80783738048504
9,408,310,129,367.4824026085527,110.27274127753834,341.8454979603689,662,24082.968695211075,100.00163020997546
10,456,331,129,372.9299635604756,110.04999770582296,364.265492406274,645,24058.750408854732,100.0868091496369
11,504,357,125,393.61592164615996,109.12229236880414,389.5665837566308,624,24719.46917402428,100.03310196416341
12,552,379,123,407.1262994656196,110.99067883511015,420.6546727850675,552,25172.620581311632,100.04057938460006
13,600,403,118,436.5730271067307,112.52505978004952,453.47599091359956,539,26383.574564389775,99.73970634132817
14,648,421,120,443.08495092879366,116.57546533748949,490.7827090708308,557,27525.43502527675,100.27392662215517
15,696,462,120,460.2165381677721,114.96615857145562,531.143652600125,510,29264.32502354373,99.67794684729768
16,744,487,132,439.4377568743575,116.89981116974175,569.3020803966424,510,30637.794599412908,100.10968291690861
17,792,523,124,468.04923955841963,115.06040361742694,601.7659109191429,505,30327.851124759218,100.2021681905497
18,840,552,128,467.4673193424497,113.69171873719401,627.578287429311,476,31311.286202466523,99.67905694391952
