,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,283,113,164.95206489675516,85.97173144876325,243.3,711,7339.583333333552,100.0
2,72,214,137,259.12208618678284,89.85900568635017,192.29827216878937,904,21174.725807591098,90.28071660318804
3,120,162,139,319.41315714754523,98.20536412796548,159.0926898873041,974,28935.92884351841,123.80594080336209
4,168,131,141,364.5192301707779,102.77585720347678,134.63637293655458,1013,34800.69837043238,124.8201787052132
5,216,114,130,419.24774221616644,104.62046085931028,119.26732537961372,1102,37143.00288195752,128.39602869355187
6,264,102,126,457.03342837708647,104.05314445179093,106.13420734082675,1119,39487.04587576887,142.54964175911573
7,312,92,121,481.03856127451644,98.58300570993885,90.69636525314374,1167,39984.800581911295,91.50341207271046
8,360,82,117,452.2034794585524,108.20292624992655,88.72639952493977,1234,34677.30495887635,140.03596392274417
9,408,79,112,455.45776058644566,105.15892274569951,83.07554896910263,1210,32456.532565834856,118.34461389291388
10,456,75,101,494.141071121743,95.92612652187825,71.94459489140868,1205,31209.958829029205,103.76911897367349
11,504,69,94,485.79031369612585,95.23156017243683,65.70977651898141,1284,26940.71690515972,87.64631371762353
12,552,58,91,486.07879715520045,99.35687909626746,57.62698987583513,1288,25089.38965912701,137.5081880797459
13,600,52,82,496.222370777638,104.14895787376547,54.15745809435805,1330,21514.443646465043,82.88637353998098
14,648,51,80,469.705485880193,103.02363125958037,52.54205194238599,1326,18291.308820100607,183.50498015438978
15,696,53,73,479.1322302269937,99.74983215502927,52.867411042165514,1325,15566.750687768386,105.03222027340604
16,744,49,70,454.1008597199165,103.84859062971641,50.885809408561045,1328,12367.0464018444,105.49699848265584
17,792,49,62,457.4261088829588,102.54348872336868,50.246309474450655,1340,9021.315303739959,82.63450772525844
18,840,46,58,429.3823253468514,109.3974475337035,50.32282586550361,1349,5553.279607520935,130.4107431001986
19,888,51,52,435.7538678615807,98.95524151763414,50.46717317399341,1332,3288.320392407359,104.48996986525071
20,936,48,50,417.5617876981794,106.41571669738492,51.07954401474476,1336,1499.5454346570168,110.56561553743524
21,984,48,44,430.5276715397685,109.24096045420929,52.435661018020454,1343,-455.4604870310817,88.18396148483917
22,1032,49,43,407.29123361515946,111.43346130560144,54.60239603974471,1323,-1888.3684192366666,121.95219738298326
23,1080,52,39,405.29432940237774,111.37398022652097,57.91446971779091,1300,-3607.0151564642006,115.75163187886119
24,1128,53,36,405.09000613980714,114.28650787030881,60.571849171263665,1291,-4840.058501327436,88.2465863662792
25,1176,59,32,408.6323719452583,112.6459142224781,66.46108939126208,1283,-6360.6257037300575,94.75334153846
26,1224,60,34,379.93960033156674,119.2881760161153,71.57290560966918,1281,-6718.915194704587,128.21440219867904
27,1272,64,28,415.6041059207211,124.76029781921157,79.84659060429541,1290,-8018.828178786855,83.67724706607359
28,1320,70,30,386.1034125556335,127.91675480289008,89.54172836202306,1242,-8375.906622771452,134.47382044265203
29,1368,79,27,388.8487049457842,128.3769087286834,101.41775789565988,1189,-9469.147732049125,105.91224519049115
30,1416,95,24,381.7281690050667,122.35094982434063,116.23340233312359,1102,-10815.011199420795,91.95186592659113
31,1464,104,32,315.85124593834104,121.5168143182336,126.37748689096294,1083,-10669.2473855163,64.0863247686746
32,1512,110,28,349.80684729413366,123.49519887223747,135.84471875946122,1059,-10994.832111574055,60.215053763440864
33,1560,122,38,320.9832871910147,119.06780009747544,145.26271611892003,1060,-9694.840877353357,101.08695652173913
34,1608,130,42,349.9985130977424,115.4644454140115,150.10377903821495,1009,-7903.590388598511,69.91564543440866
35,1656,136,53,336.35106964412955,110.74214118812672,150.60931201585234,1026,-5981.087914230842,81.25331960960582
36,1704,132,62,355.28502519296666,110.7457928019896,146.18444649862627,1058,-3300.340230910788,91.8619660177473
37,1752,135,57,422.4319104463553,109.85568100664972,148.30516935897714,1014,-1698.7510215855264,99.92811512207044
38,1800,134,69,401.0174199539576,106.86552278898051,143.1998005372339,1006,486.5101749174168,92.45980943958723
39,1848,140,71,435.19645447344755,102.23905299890689,143.13467419846964,1012,2687.8955516927413,112.44078188354817
40,1896,129,75,467.5060073953308,104.23468100945037,134.46273850219097,1025,5830.148289668893,83.21966649648351
41,1944,123,73,491.41834982673066,105.95200113440202,130.3209613953145,1041,6320.494093938749,96.30916616884656
42,1992,119,76,504.72093854461053,108.65833772909255,129.30342189762013,1079,8197.47640249204,134.66599572407276
43,2040,114,85,510.40250452500794,102.7848306177922,117.1747069042831,1092,11678.359421406813,83.28354053148787
44,2088,107,84,518.3104198764095,101.67716922145748,108.7945710669595,1107,11307.221806397243,83.73699625108655
45,2136,93,83,539.9488779662097,106.5293293695676,99.07227631369788,1177,12169.034176978761,116.41416035143668
46,2184,91,80,530.7022440487759,112.4626745333212,102.3410338253223,1150,9797.360492600837,148.69849002616343
47,2232,95,79,563.852093045196,103.4437377303434,98.27155084382623,1172,11307.553654486564,121.28024486815698
48,2280,87,76,589.4583505502869,102.27195120156757,88.97659754536379,1190,11136.078750068882,64.01107055635264
49,2328,88,72,598.3478420271276,95.98707037883965,84.4686219333789,1167,9302.538834760897,104.89844851389951
50,2376,79,77,572.9556279034587,99.0689713646051,78.26448737803803,1177,9839.077557371931,120.35627289916728
51,2424,74,75,581.7472794686486,101.15719958240683,74.85632769098105,1236,9243.770478916755,100.61175275137168
52,2472,67,74,566.841955037337,104.81301927096644,70.22472291154752,1269,7555.4742776142875,117.84371055430658
53,2520,63,68,585.9095569435749,110.09976217305567,69.36285016902507,1271,5550.264488827794,108.75107386669352
54,2568,63,65,600.2802439949646,104.29317025424938,65.70469726017711,1274,4716.925670458402,113.40662174389334
55,2616,62,65,582.7731385505773,99.22556592386357,61.519850872795416,1261,3475.205895654358,99.36016238680298
56,2664,59,64,558.1590998517779,99.62658076853593,58.779682653436204,1283,1298.7302106719521,88.3898534292587
57,2712,54,58,580.3292838140885,106.30961841381057,57.407193943457706,1300,-783.4257176930674,120.40383549541654
58,2760,54,54,583.8726436151484,108.12498164012995,58.38749008567017,1309,-2926.1584661701645,132.91052332758477
59,2808,55,53,552.863641397924,111.41185816085464,61.27652198847005,1311,-5156.316296547482,109.0004127972315
60,2856,56,51,578.8798535770355,99.62818077998517,55.79178123679169,1291,-5043.680099294514,81.77826091415726
61,2904,53,49,558.6906496022373,101.75540775437996,53.93036610982138,1304,-7195.955172814439,74.39831190845376
62,2952,54,48,537.8746888008847,101.5401044135244,54.831656383303184,1333,-8757.47877115657,141.9801391331264
63,3000,51,47,542.2104492143352,106.59449292412224,54.363191391302344,1304,-9509.628377026345,107.75530216676424
64,3048,55,44,535.3768095800845,103.06888636173564,56.687887498954595,1308,-11449.087820434319,100.17875693260378
65,3096,56,43,522.6207475775738,110.25844056624202,61.74472671709553,1286,-12637.843375868519,213.48396208481165
66,3144,55,44,481.4333895122799,120.69603895288778,66.38282142408828,1334,-14234.00834244309,60.845181311722335
67,3192,64,39,510.75641134780494,111.55919147904055,71.39788254658595,1261,-15516.592176325841,115.50001731888081
68,3240,65,39,490.9550363485486,115.63087275692223,75.16006729199945,1265,-16598.78440014962,72.03560372477136
69,3288,72,35,518.4986087217018,111.10415277627372,79.99498999891708,1238,-17611.62941235516,94.36715589094727
70,3336,78,34,521.4186564319632,107.78966073988909,84.0759353771135,1200,-18032.937224913596,92.02295024751106
71,3384,83,30,559.5566889744864,112.31867478419129,93.22450007087876,1166,-18985.528747445987,100.9087174000618
72,3432,87,38,502.23697165226946,111.90676218903887,97.35888310446383,1148,-17590.740973252312,108.36152168495327
73,3480,92,32,577.3636361049923,116.00417953166799,106.72384516913455,1157,-18224.874185584857,88.01547374699987
74,3528,107,32,587.5551529843882,109.27309119677612,116.92220758055046,1096,-18002.88412375744,103.13556922141831
75,3576,113,35,562.5022529140721,111.81649445538982,126.3526387345905,1091,-17726.666922852746,88.04691503662349
76,3624,120,36,595.1927464272746,111.44041542245917,133.728498506951,1047,-16503.97357012811,93.95002685840959
77,3672,124,39,571.9207695763646,115.61495139579644,143.36253973078757,1043,-16134.335761365928,72.45268348386848
78,3720,133,39,604.4013875795341,118.35811609280249,157.41629440342732,1031,-15386.805642424602,144.28035604765333
79,3768,142,48,541.1971864262415,119.1440635985298,169.18457030991232,986,-13985.161476234856,71.18014988774294
80,3816,154,49,566.5089602095208,114.20785557127344,175.8800975797611,967,-12720.354041095994,82.72048125734348
81,3864,159,57,562.3371568055081,108.32500018864125,172.2367502999396,943,-9247.52133885937,73.92346491581067
82,3912,153,64,549.1816562244114,109.3092641683335,167.24317417755026,961,-7058.103780824602,71.68493915923817
83,3960,151,72,572.1450749077577,107.18794073523955,161.85379051021172,985,-2258.4191835036067,122.35144463806577
84,4008,144,83,565.8145376693501,106.12870002969947,152.82532804276727,1003,2098.945261345784,80.39430351037548
85,4056,132,90,568.0821414357464,109.17894826902031,144.1162117151068,1011,5148.582808644827,116.04298941745323
86,4104,119,89,607.8947299554148,113.69906524859277,135.30188764582542,1067,7393.314926169057,93.01241591469524
87,4152,119,88,640.4334243401698,106.87738672035185,127.18409019721871,1041,9022.95409349586,110.31820412858852
88,4200,113,88,684.6577569692749,102.52956388035479,115.85840718480091,1071,12501.53947675726,102.53448969884315
89,4248,107,88,700.2346954866099,99.06964478334547,106.00451991817965,1092,13355.198784383465,95.50485296722354
90,4296,98,86,735.3717882867201,99.58441612960667,97.59272780701453,1132,14448.826886735802,121.25932892823018
91,4344,82,93,704.2783659278597,99.23957969222654,81.37645534762576,1198,15797.23082096984,86.97292515222524
92,4392,73,86,754.9238069467599,102.93132860099533,75.13986987872659,1205,14884.852917941336,131.07138101794723
93,4440,62,82,789.6996390366244,104.13750405246137,64.56525251252604,1278,14390.997070593605,108.46586779193736
94,4488,56,81,760.1353967837471,115.64294911514848,64.76005150448316,1283,11202.42714240489,133.44171932645295
95,4536,58,78,782.0471449908001,105.9181841741635,61.43254682101483,1293,10764.428596767648,144.31759379817777
96,4584,58,76,777.3640340752393,94.0966157816197,54.57603715333943,1272,8838.452314848792,71.927111809849
97,4632,52,74,741.0190606203649,98.42172256160183,51.179295732032955,1309,4588.168955652674,113.91128913310789
98,4680,49,70,772.7902947175951,95.4712160675605,46.78089587310465,1332,3731.3181394898374,124.54802091843023
99,4728,43,68,753.1412967195977,98.85225344894558,42.506468983046595,1355,638.818354612877,73.18088877468558
100,4776,45,62,773.1214910553068,90.64069692865768,40.78831361789596,1347,-2661.914666054032,154.25210029140666
