,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,275,117,181.1787749287749,86.50909090909092,237.9,754,9497.916666666772,100.0
2,72,201,135,256.0783734069112,93.83649977178676,188.6113645412914,852,20028.913743268768,84.0888188148732
3,120,158,136,321.09452546817573,106.67901057305168,168.55283670542164,989,27571.69428249648,153.01108096004313
4,168,139,135,385.0021564361355,111.11029890513983,154.44331547814437,1029,34217.32403178087,137.41328361281754
5,216,126,129,446.5822308960277,106.77468099899562,134.53609805873447,1055,38475.75145921596,100.17258002143048
6,264,129,120,477.9118226609273,98.52129697918528,127.092473103149,1099,37977.01671520726,123.94563216019264
7,312,113,113,498.50105462836444,106.71530411746939,120.58829365274042,1116,36830.43224029677,108.83863212422834
8,360,107,114,496.17538210357617,109.51237173293521,117.17823775424067,1128,36696.17752829666,143.54779029081016
9,408,101,110,509.2530929649697,107.76581605284663,108.8434742133751,1146,36035.422582820975,88.36060805281954
10,456,104,104,519.9467695370214,95.90701807276056,99.74329879567098,1128,34069.67116973315,94.85414557306832
11,504,91,98,530.9153404131903,100.22837403262506,91.2078203696888,1153,32106.01925156348,98.86039193394075
12,552,84,93,542.1098359575151,99.23022131377262,83.35338590356899,1201,30272.063296367192,108.33528178489496
13,600,77,84,561.3565279703867,107.41970305670507,82.71317135366291,1204,26982.12466100193,138.17167451773744
14,648,78,77,602.5276547564196,106.27315528792137,82.89306112457868,1224,26200.563518953517,139.30033283919698
15,696,77,72,646.5048773790043,103.87878777119822,79.98666658382263,1218,26338.422846724792,87.54070560717771
16,744,71,72,626.6997715005333,98.60267863138766,70.00790182828524,1205,24912.455223479014,71.89670920315494
17,792,65,73,592.348769646843,101.34497644839493,65.8742346914567,1259,22931.531859664236,106.18097824157911
18,840,63,71,562.8077072861362,107.57472906588208,67.77207931150572,1254,19643.361230300612,147.11224791779753
19,888,62,69,569.3452071899501,105.29729173779137,65.28432087743064,1257,18757.652865430304,105.78226704817921
20,936,61,65,575.5191918328406,102.02594557253514,62.23582679924643,1280,16867.241353908197,91.2332672001307
