,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,273,120,185.62499999999997,85.96153846153847,234.675,759,10274.999999999798,100.0
2,72,207,136,254.973136701517,92.33387910274756,191.13112974268745,853,20763.846591408656,84.0115515883434
3,120,159,135,319.6032039080379,100.50356705444119,159.8006716165615,937,27986.69407918312,133.45295268815804
4,168,128,137,390.0983943421917,109.6891937217349,140.40216796382066,1087,36220.36864394764,148.10065143463598
5,216,128,120,459.3734008324225,103.09210079907017,131.9578890228098,1094,37629.16117255934,122.19443577579239
6,264,124,112,479.3309517902314,103.62117793661066,128.4902606413972,1082,36158.35358870642,130.16580200092199
7,312,115,107,526.4247720176992,104.51364153772744,120.19068776838657,1079,38474.86063500318,121.05496142665183
8,360,101,103,540.2094555078218,110.29515583308626,111.39810739141713,1140,37568.315961197295,77.7721401746165
9,408,98,100,555.1124608060014,102.19517738115715,100.15127383353402,1152,37116.59046210548,117.48786321455115
10,456,88,98,559.8647284197239,101.48971620100723,89.31095025688636,1177,35947.304978613494,87.8809501755035
11,504,77,95,585.8949749442222,106.31039948071243,81.85900760014857,1245,36315.58177276661,151.78412451538162
12,552,67,91,592.1357691787881,115.74137113328243,77.54671865929923,1265,34421.73884916328,86.29563585502282
13,600,69,86,611.1467368996873,104.30959980390722,71.97362386469598,1246,33078.58930298132,132.58292437038452
14,648,67,81,615.1529614580525,102.92794661373956,68.96172423120551,1272,30463.03188893506,104.28339422327448
15,696,65,75,634.8577434125403,104.14982163221802,67.69738406094172,1272,28231.78592463336,126.02767014122291
16,744,62,72,626.0878824846593,108.53823366626256,67.29370487308279,1256,25686.440703940665,117.89489989715014
17,792,58,66,660.8538894741399,105.58202634537672,61.237575280318495,1286,24323.552690610875,82.31211968368645
18,840,60,64,623.9975630681039,101.24460631351575,60.74676378810945,1292,20635.596815271474,89.53726723830643
19,888,62,61,645.8253286016876,98.23524800292721,60.90585376181487,1270,19982.17243070743,154.36501931295427
20,936,57,62,626.8579975390447,100.33895354400289,57.19320352008165,1284,19248.2394705606,75.9232664994194
21,984,51,59,639.8864676044623,95.77638788493311,48.84595782131589,1321,18125.221869505363,81.95728245953511
22,1032,46,57,614.7305806020394,96.46451652806103,44.373677602908074,1362,15403.722497104896,96.17000883996269
23,1080,42,58,591.1279106360506,103.01219864432456,43.26512343061631,1344,14445.802035136317,183.23435560246656
24,1128,41,56,582.9437189908185,103.41587125552641,42.40050721476583,1363,12694.597699596134,94.89335875060002
25,1176,38,52,574.691045057276,117.88072661451115,44.794676113514235,1392,9920.570801229742,148.29147098143878
26,1224,42,49,550.808590425089,117.69300665437574,49.43106279483781,1368,7017.409635824541,184.0145653686063
27,1272,46,47,514.9181274237017,113.94312034286854,52.41383535771953,1345,4222.345617378064,71.26673573059205
28,1320,49,42,500.15513995750865,116.4391654381813,57.05519106470884,1336,1013.1090087837289,73.28820488423203
29,1368,52,33,584.4547616949983,120.60665108071619,62.71545856197242,1322,-735.7869036712355,177.60314838610407
30,1416,54,30,626.5933573738671,124.68866401822483,67.33187856984141,1304,-1335.5931940106045,59.92157446175607
