,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,282,109,170.47018348623857,85.35460992907801,240.70000000000002,757,7681.250000000285,100.0
2,72,220,130,238.10783793133973,93.145840287486,204.92084863246922,873,17224.8522644057,100.40790712268591
3,120,174,138,313.77698094866406,97.99969332749895,170.51946638984816,959,27622.464611377294,120.56765313724266
4,168,136,126,379.7415457330667,111.84166509762929,152.10466453277581,1018,31395.59208517948,118.9343631161491
5,216,133,114,463.88196491891046,102.08278545315368,135.77010465269439,1042,35910.18480715569,127.11899151448063
6,264,122,120,486.9213353859925,95.42119391245514,116.41385657319526,1061,40234.48568392087,112.15434437203083
7,312,105,111,514.517193953511,101.87353883133304,106.96721577289969,1159,38676.4139277677,101.40111609634074
8,360,91,102,547.9279721621842,114.13337371015025,103.86137007623672,1187,37428.82978043002,164.92566277565328
9,408,90,93,581.6637405807099,118.05446268713236,106.24901641841913,1184,35606.65072691969,128.7522201404878
10,456,99,93,548.9140457257997,111.8521009058997,110.73357989684071,1141,32560.929105403276,126.47803645754996
11,504,99,82,600.7443848093264,111.8321169515298,110.7137957820145,1127,30737.868554002907,90.04039493935585
12,552,96,78,603.6767365294689,111.62433280871272,107.15935949636422,1157,28552.065614990963,65.54815213968527
13,600,98,84,568.937418219257,106.64706804103571,104.514126680215,1163,28345.934053735604,130.87545860974876
14,648,94,82,592.1824323624945,101.73531242361315,95.63119367819637,1184,28691.645812352082,67.81722029146702
15,696,85,76,639.912277512888,101.5209917131054,86.2928429561396,1182,28501.979690829492,113.7062185680046
16,744,79,77,644.6057618272779,96.57439943813122,76.29377555612366,1196,29299.899606122726,95.94875044380557
17,792,70,73,675.9318448252254,96.4986122305274,67.54902856136918,1223,28890.382173819573,108.81031408837507
18,840,67,73,677.0294312666294,92.14762799725678,61.73891075816204,1249,28762.765048578374,138.21744862120713
19,888,58,71,668.3239858570968,99.06977769781966,57.4604710647354,1285,26681.738372348063,93.14668990712275
20,936,55,71,648.0722467227662,102.56787945526403,56.41233370039522,1312,25037.327780502073,163.45718303652265
21,984,54,68,635.7388933115568,105.02799210304663,56.71511573564518,1291,22140.164748034273,89.45450243399111
22,1032,52,62,643.9351238254316,107.94138175629077,56.129518513271194,1320,18814.0774680536,127.33833406695155
23,1080,53,61,632.1293814788959,101.95278720752083,54.03497721998604,1307,17240.996949900746,87.11536059822184
24,1128,47,56,637.2150677122239,115.27368781401927,54.17863327258906,1327,14349.343447868285,112.92243291155138
25,1176,47,54,620.4822522755773,116.10017522303632,54.56708235482707,1337,12163.76242318047,101.57439583285975
26,1224,49,51,610.1991080256574,116.48786600562151,57.079054342754546,1325,9769.214468556549,111.41039828856407
27,1272,52,48,612.8444157903601,112.80497108685137,58.65858496516271,1317,8055.660317774122,128.22876453631343
28,1320,53,45,618.5662912865193,114.06092472206667,60.452290102695336,1292,6465.324588133818,69.2882040577107
29,1368,56,46,572.9391188171945,111.22859257281121,62.28801184077428,1298,4885.040945832073,111.33374959675841
