,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,272,123,198.39092140921412,84.91727941176471,230.975,711,12102.083333332983,100.0
2,72,198,143,260.72502292248987,90.23386897244681,178.66306056544468,901,22358.678277920942,72.38181406921511
3,120,151,140,320.3312867150373,99.97708523571931,150.96539870593617,1026,28871.380140117944,173.37661338712573
4,168,118,138,409.07634130734874,110.05359235419904,129.86323897795486,1074,38407.491086998285,142.57326709495217
5,216,106,128,470.59358021334157,100.72132277299941,106.76460213937939,1129,41633.55847162498,92.59243362644605
6,264,84,114,547.3581545105658,99.63761516852959,83.69559674156486,1182,43540.26452582672,120.270139991416
7,312,74,115,561.5362443149787,90.6685495119128,67.09472663881547,1213,44997.22735161737,127.60442286534352
8,360,58,105,598.7865975226634,96.24308005631364,55.82098643266191,1297,43258.91480146611,110.94250922210888
9,408,50,102,574.4349606363893,99.1541653180323,49.57708265901615,1335,38968.233339909144,149.20891401179492
10,456,50,91,612.0176088820556,89.27753988564419,44.638769942822094,1335,36035.28824434304,140.17384188909276
11,504,45,85,605.6963078397248,93.61630107204354,42.127335482419596,1359,31806.627510788392,132.48625333348238
12,552,38,80,597.801286578364,93.06674205034884,35.36536197913256,1358,28130.991670633484,80.74229678410111
13,600,32,75,585.1868878731949,85.86146410513706,27.47566851364386,1400,24178.278617244505,83.5376114741225
14,648,30,67,587.3066874920605,86.91410901049916,26.074232703149747,1412,19694.970910431064,186.34994575273393
15,696,26,60,601.1343262138386,87.9557571919789,22.868496869914516,1437,16394.419536631776,119.09479950065322
16,744,22,57,557.1589290839784,105.23375561980956,23.151426236358102,1465,12075.629342618693,111.7438126917812
17,792,22,55,508.73874865167505,102.89367830719803,22.636609227583566,1451,8292.86277267597,145.35915126251277
18,840,23,51,488.2958950814791,97.2836801494306,22.37524643436904,1468,5203.144407445711,93.54459860132768
19,888,22,47,466.5710339742884,93.55668599291326,20.58247091844092,1459,2215.2528081523355,103.44827586206897
20,936,22,44,424.49188220834895,92.87790430858342,20.433138947888352,1464,-1044.43080019679,81.18897424371333
21,984,22,35,450.0452631308035,92.81422833660714,20.419130234053572,1466,-3998.840004593562,140.64064776286907
22,1032,21,31,452.6130166997355,97.5066257559819,20.4763914087562,1474,-5731.758406569576,170.5448344953568
