,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,279,113,183.60988200589972,84.56989247311827,235.94999999999996,747,9447.916666666724,100.0
2,72,218,139,256.9786586615981,86.00904947543209,187.49972785644198,842,21507.53355396447,88.25151682294539
3,120,160,144,314.502149540212,94.20036991130294,150.7205918580847,989,29325.809533800937,119.85139785884144
4,168,127,134,402.6715702031665,97.01077834179812,123.20368849408361,1091,36820.02212316566,138.83750905545813
5,216,109,131,444.9076244887934,94.97056931004917,103.51792054795361,1103,40408.07108451397,126.46272183386101
6,264,98,126,489.19357660139127,84.5181089331917,82.82774675452787,1141,43019.21502907456,124.25972468956101
7,312,79,119,506.93792303818674,84.74179396257715,66.94601723043594,1205,41574.23667535006,100.32327651140561
8,360,57,111,527.7248786914694,86.10718144164264,49.081093421736306,1291,39801.314622346086,111.74556928088263
9,408,48,104,534.4277940445364,83.75869775529024,40.204174922539316,1328,36784.30048958421,146.52060510792523
10,456,40,97,529.4752713886188,79.01228370730897,31.604913482923585,1383,32542.049787303145,131.8910786677049
11,504,30,87,537.9857278419396,87.74524956677875,26.323574870033628,1411,27951.490514414003,119.60740450590794
12,552,22,83,496.3494566078609,107.0254953220402,23.545608970848843,1479,22331.231741266434,169.23708360251126
13,600,21,79,457.1944284599644,105.88554631659413,22.235964726484767,1481,17239.759835530727,126.7025159245787
14,648,20,72,424.62151598241667,110.9586600257247,22.191732005144942,1474,11669.347831547535,129.92798319827168
15,696,20,57,447.72193986684215,114.17525731298944,22.83505146259789,1482,6570.578950652969,117.00274090188566
16,744,20,48,444.0016453651154,126.43769307528719,25.28753861505744,1481,2335.6966729596234,114.90168967471092
17,792,23,41,454.26009744295425,107.33433206882111,24.686896375828855,1462,-373.8005337595469,119.06759885658622
18,840,26,34,468.38794194826716,99.07374924862243,25.759174804641834,1445,-3096.8949406200786,62.5
19,888,26,30,457.4211470206163,105.37372338679162,27.39716808056582,1433,-5313.742766706841,139.1304347826087
20,936,26,25,487.59954132940305,115.49216627301757,30.027963230984568,1449,-6860.495896477241,134.83747109749112
21,984,27,22,493.1574555649357,125.55642710089566,33.90023531724183,1447,-8209.290021603374,106.60983095423444
22,1032,28,21,455.07008545816177,133.20481312202227,37.29734767416624,1431,-9505.642940640491,76.19047619047619
23,1080,33,18,460.7781870963943,126.37825415520649,41.70482387121814,1416,-10778.765651263795,161.53846153846155
24,1128,36,15,482.65137813684595,135.30702159485952,48.71052777414943,1370,-11842.360833243529,119.36429693748303
25,1176,45,17,394.170860117219,122.28332997149779,55.02749848717401,1339,-12581.226883303974,51.86204207878381
26,1224,48,17,379.0106009860315,132.71273528887517,63.702112938660086,1335,-13149.198449375752,161.53846153846155
27,1272,55,15,340.32510866591144,136.46424816091496,75.05533648850323,1298,-14494.478169655944,118.18181818181819
28,1320,66,19,314.1907523284261,130.30862325262245,86.00369134673082,1246,-14445.740795918942,122.22222222222223
29,1368,79,17,288.4966059942902,126.38386299639599,99.84325176715284,1198,-15519.256121589979,31.03448275862069
30,1416,89,18,294.13593675499055,129.58061875734438,115.32675069403649,1153,-15849.784857222528,116.0
31,1464,97,23,256.02766328387946,133.95137195998205,129.9328308011826,1139,-15859.762129950414,75.75757575757575
32,1512,111,24,252.6035551303457,129.92070964808414,144.2119877093734,1056,-15994.246395685359,50.76923076923077
33,1560,128,26,285.89573893160247,123.32256179888088,157.85287910256753,1015,-15338.1802688304,85.52631578947368
34,1608,141,28,323.3414773171799,122.7232942506347,173.03984489339493,1018,-14228.490866754548,77.55102040816327
35,1656,155,44,291.3561860967002,117.3525729838297,181.89648812493604,964,-12269.00971049832,78.71161610035244
36,1704,166,51,338.2983402911466,111.39935520547402,184.92292964108688,931,-8952.133210572625,81.4168008652845
37,1752,170,66,345.21968597287906,102.21372400079503,173.76333080135154,923,-5230.092725676422,60.29487330552812
38,1800,157,70,371.2320706219162,104.07238417995349,163.39364316252698,968,-2635.0070994140665,84.96007913773208
39,1848,143,83,392.3484882874877,105.91796189384434,151.46268550819738,1001,2128.1907426359676,117.41745525896965
40,1896,138,86,445.239790661287,105.41139382400856,145.4677234771318,999,6515.808638317844,117.28609116624663
41,1944,128,94,480.4775240546503,95.7256183181132,122.5287914471849,1007,11758.833923819579,83.28958414845827
42,1992,104,98,497.89205703485794,90.86707116827714,94.50175401500823,1098,14342.117459233386,74.59568207598993
43,2040,85,94,519.9281999218473,93.84971662841365,79.7722591341516,1193,14098.133861583832,137.3221457745008
44,2088,76,96,534.467539652137,93.17035344923355,70.8094686214175,1209,15818.126279835315,160.4591808449799
45,2136,59,95,550.6590399968438,100.51039070014664,59.30113051308652,1290,15888.780478223425,104.79498667900265
46,2184,56,81,624.2698601339231,92.70374427320972,51.91409679299744,1283,14088.927816351299,119.87789763872755
47,2232,55,76,635.184825171673,85.70822994491107,47.13952646970109,1301,11781.659040801438,125.01284234952625
48,2280,50,73,623.0090209027335,86.72647399440237,43.363236997201184,1322,8979.232507185385,121.66066615728856
49,2328,39,70,627.4101632225518,87.10564618596896,33.9712020125279,1380,7407.346584706389,85.28047943212077
50,2376,35,67,588.6378470424767,90.84790399250105,31.796766397375368,1414,2919.574069623964,115.4770835423676
51,2424,34,63,567.9121140455577,91.61586937057703,31.149395585996192,1392,-753.0738170458053,176.55755551939566
52,2472,27,60,560.0941527149516,115.25966300250877,31.12010901067737,1438,-2936.804205866215,177.45971570095455
