,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,273,115,201.32246376811597,85.14652014652015,232.45000000000002,758,11652.083333333272,100.0
2,72,206,125,266.02479674796757,93.03090826995309,191.64367103610337,854,19607.266260166205,81.30081300813008
3,120,174,130,367.3941764258621,95.5819238853796,166.3125475605605,934,32578.06204106388,172.27189279306563
4,168,137,140,424.5373500969754,100.10256959165918,137.1405203405731,1062,42210.53389162031,102.74368518744305
5,216,118,131,474.6440341166437,96.22632799037608,113.54706702864378,1119,44501.113257106736,112.96361104116986
6,264,97,125,520.970983768963,96.18327948722424,93.29778110260752,1140,46907.10280465462,115.93315666497048
7,312,82,116,581.16475933007,88.62558870855459,72.67298274101476,1218,48857.74056435747,108.76812157597112
8,360,61,111,595.9537276430297,92.64139553393703,56.51125127570159,1272,47473.63326893851,127.46026417521689
9,408,54,108,589.9941090460204,88.54746932159202,47.815633433659684,1316,45032.465706160525,138.78643187707542
10,456,47,97,623.7190748909051,85.74118635627542,40.298357587449445,1322,41919.01704284052,133.09505183889902
11,504,37,92,602.0979088848949,94.99969196408043,35.14988602670976,1381,36793.626890652966,127.20437209265884
12,552,33,84,599.6107472929359,102.92018445209965,33.96366086919288,1380,31742.674395204394,149.96594877078581
13,600,31,78,599.65813538486,100.73881562781465,31.22903284462254,1407,28131.21790772911,112.86394383203653
14,648,29,73,573.2163344593278,95.74040940175962,27.764718726510292,1432,23301.503227139925,97.3354624836023
15,696,26,65,569.8535233280601,93.34640494882905,24.270065286695555,1439,18471.873344550946,74.52831631329072
16,744,25,58,569.8042588283836,97.44654519800726,24.361636299501814,1467,14457.768358768992,192.71897713057243
17,792,22,54,538.8927030407018,109.14557393455574,24.012026265602262,1448,10497.014784242223,147.8534194920956
18,840,24,48,528.4784909337931,108.39015429922735,26.013637031814564,1449,6746.014853476078,85.94645998819847
19,888,26,44,527.9496812386254,104.01672932643707,27.04434962487364,1449,4596.278553402882,240.76605851555686
20,936,27,41,508.7742445440031,104.07525094244046,28.100317754458924,1434,2218.0797819064082,51.20783963004879
21,984,25,39,455.9783941248878,112.20990188557839,28.052475471394597,1437,-866.087237684922,65.09419958770007
22,1032,29,32,481.70791295315206,103.01490601849888,29.874322745364676,1409,-3255.890262060769,144.7566780639918
23,1080,30,30,469.17319617150673,101.72404909016592,30.517214727049776,1433,-4599.843203782224,90.4173656561262
24,1128,31,26,468.296666909364,103.59723827637224,32.11514386567539,1414,-6511.054644839376,74.39148351338413
25,1176,32,24,459.24575723245,109.18534355154645,34.939309936494865,1410,-7773.1025886718435,221.9122849089214
26,1224,33,20,493.0240846277417,121.24648212924976,40.01133910265242,1406,-8944.736483335002,138.84371721318345
27,1272,37,16,566.6356790217484,119.59144321339038,44.24883398895444,1373,-9753.548200299869,54.54545454545455
28,1320,42,16,510.6545792161004,119.68219185444295,50.26652057886604,1382,-10649.245797190692,107.4947404304839
29,1368,45,22,401.82004109750653,126.22192196627581,56.79986488482412,1359,-10682.127852692589,204.6611760900734
30,1416,45,38,262.72069697925144,130.39551345403714,58.67798105431672,1351,-11241.807866355102,20.839685441083674
31,1464,53,18,514.9736940702555,123.21647259653153,65.30473047616171,1322,-12224.559344307741,128.34785728149382
32,1512,63,27,378.75503079187695,110.41058607216868,69.55866922546628,1255,-12167.700006192405,106.8199016130445
33,1560,67,22,473.489192286595,111.82243974821975,74.92103463130724,1249,-12309.64886543192,60.949689624138195
34,1608,72,21,471.53943073860364,116.11994999065489,83.60636399327151,1242,-12871.46669393614,127.60980122690414
35,1656,80,28,404.29005787168916,113.40123093595832,90.72098474876667,1210,-12360.866649147432,109.7560975609756
36,1704,83,34,382.85191913796854,110.88120484152245,92.03140001846363,1201,-11576.400503057,51.37626798230408
37,1752,88,31,406.42051718266106,110.5629406370857,97.29538776063542,1182,-12106.867583806115,91.71296346907405
38,1800,89,34,421.1568671729602,114.27930524301543,101.70858166628373,1170,-11202.362322846668,94.23220688512686
39,1848,94,47,365.56312567603464,109.52707493662408,102.95545044042663,1140,-9744.395566621484,106.01684172128734
40,1896,91,46,389.03963104141496,114.66128756087409,104.34177168039541,1153,-9448.92171035244,72.07285988207558
41,1944,96,39,452.47647205769124,113.06749057460995,108.54479095162554,1149,-9753.460147141977,108.42613802326926
42,1992,104,57,421.8300803404614,105.59539955688628,109.81921553916173,1111,-5464.493508012259,139.6676486818031
43,2040,104,66,407.1492342730373,94.57207378912457,98.35495674068956,1102,-3953.625292064874,42.43820609290162
44,2088,101,57,459.84513283171185,89.16055709189979,90.05216266281879,1098,-4603.231676569187,97.84181472613211
45,2136,92,66,454.2103525374328,92.20115521614494,84.82506279885334,1179,-2253.3185226032306,136.27521959287802
46,2184,87,63,494.8630800288709,90.65697031088787,78.87156417047245,1162,-1482.4418726610436,98.01877253024479
