,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,277,116,170.61781609195404,87.0216606498195,241.05,718,8191.666666666934,100.0
2,72,221,127,247.70002390656916,93.87429297351908,207.46218747147716,844,17507.9030361326,102.62989095574086
3,120,183,126,328.9009619059478,97.50405740959611,178.4324250595609,932,25825.947648733178,113.47057943896385
4,168,150,123,422.50088719392556,98.17082570641757,147.25623855962635,1025,35413.54012063749,110.85509242508363
5,216,136,126,479.9848110106267,93.73835953707483,127.48416897042176,1025,42516.36089729947,136.27516594433135
6,264,111,127,523.0147380591192,87.10729838113721,96.68910120306231,1098,47117.338191099916,93.18135700968749
7,312,85,123,550.2543303499646,82.72502237247527,70.31626901660398,1196,47949.757146911805,100.21114417893392
8,360,61,118,570.4354220834017,84.24905198425326,51.39192171039449,1285,47359.96485966395,144.79783919613882
9,408,46,112,586.5912926934487,84.28833870439668,38.77263580402247,1323,45520.71086616363,143.811874924865
10,456,38,101,599.3871877058967,84.88066173758921,32.2546514602839,1386,40323.37246723217,138.80198153336278
11,504,31,96,585.3903863278504,82.33723477551125,25.52454278040849,1415,35967.071734934434,135.67406526538414
12,552,24,88,589.7086258814019,73.71072755347772,17.690574612834652,1447,31640.618056469826,120.81264801382942
13,600,17,83,550.0848180975171,90.30458296321565,15.35177910374666,1492,25387.436676889123,127.6787563269645
14,648,17,73,546.0335223598407,93.09865442638045,15.826771252484678,1489,19558.554385065214,235.37778564723823
15,696,17,67,529.940922532044,85.84724092193706,14.5940309567293,1497,15186.293087601176,123.77218067033948
16,744,13,64,465.71418604891494,105.70413200216993,13.741537160282093,1511,9475.907310690083,75.19387510235991
17,792,13,54,454.7919860269046,112.59231712972482,14.637001226864227,1522,4201.037794822124,146.5066474542552
18,840,13,44,478.04958186368816,109.17504763559715,14.19275619262763,1516,645.1962993758268,128.63884221777718
19,888,14,39,441.3716441449181,110.41298279500039,15.457817591300055,1512,-3191.817436288414,72.37524656693546
20,936,13,35,408.0872243027361,127.29975286951229,16.5489678730366,1522,-6133.278630766246,163.29038419581622
21,984,17,28,431.64397859974986,100.78956918468839,17.134226761397027,1488,-8353.450427315927,73.33333333333333
22,1032,18,25,392.2803154284455,107.04218344002673,19.267593019204813,1488,-10640.98247859874,115.38461538461539
23,1080,18,21,418.1705419220803,111.54281412670986,20.077706542807775,1484,-11677.885159252099,118.18181818181819
24,1128,18,19,390.308757664718,126.09030092592684,22.696254166666833,1500,-13050.623572799926,64.70588235294117
25,1176,21,18,326.85908991754627,125.38115860022472,26.33004330604719,1477,-14586.810547590378,242.85714285714286
26,1224,24,17,315.7453188854415,120.64437453992055,28.954649889580935,1450,-15311.856335136688,53.84615384615385
27,1272,29,14,297.08880381026444,114.39760138563956,33.175304401835476,1435,-16527.775138555833,144.44444444444446
28,1320,29,9,378.5389694493399,133.66361328859634,38.76244785369294,1426,-17295.136249666277,100.0
29,1368,34,9,326.91460657745307,132.99685225592347,45.21892976701398,1403,-17863.886249665742,150.0
30,1416,40,10,275.6831728644073,131.890197797099,52.75607911883961,1367,-18355.552916331817,75.0
31,1464,48,8,299.19676911081183,126.15107987519775,60.55251834009492,1339,-18727.143825422212,72.72727272727273
32,1512,54,6,311.4846126625618,132.1803220867027,71.37737392681946,1287,-19256.499886027872,91.66666666666667
33,1560,61,9,252.77122661773288,138.96755331775273,84.77020752382916,1271,-19254.416552694147,250.0
34,1608,75,27,147.6195106452085,122.11247063818045,91.58435297863535,1216,-19551.916552692757,20.0
35,1656,83,11,242.40825896951364,125.70191140850297,104.33258646905746,1175,-20930.052925684795,40.68289909622561
36,1704,95,17,204.58865182907104,129.5487537682603,123.07131607984728,1168,-20924.67089506214,250.0
37,1752,106,31,201.55815419415936,127.26269411536646,134.89845576228845,1103,-19762.708529469404,54.83870967741935
38,1800,119,21,237.8121422879845,127.87282853174197,152.16866595277295,1070,-21055.46844222051,41.3937931971356
39,1848,139,26,267.85676474116815,121.95103613814686,169.51194023202413,1027,-19997.639861334686,107.20936852716481
40,1896,153,32,300.74844194483836,121.46909882158907,185.8477211970313,956,-18477.732469175025,84.16192064154718
41,1944,164,33,350.24772773828334,124.3385628526063,203.91524307827433,916,-17164.34092937811,76.85185185185185
42,1992,181,44,340.49144474013985,120.7492690862057,218.55617704603233,886,-15151.540524322609,80.70112011232577
43,2040,196,58,343.298490411144,111.47923320887574,218.49929708939646,858,-11726.018315710615,63.126008852799465
44,2088,192,70,380.0419116194554,106.07951025101674,203.67265968195215,858,-6442.730279529196,69.09734032883303
45,2136,184,89,388.16634170439187,102.109560852723,187.88159196901034,859,-398.8596811996839,97.26318190587348
46,2184,165,99,441.2950839829246,96.5753951795891,159.349402046322,928,6913.820744035901,77.09257702917456
47,2232,137,105,480.3596637373382,94.93945245528695,130.06704986374314,1035,12335.644547746453,104.73594703273085
48,2280,114,123,493.6514558072164,87.91109907393283,100.21865294428342,1097,19775.96699548942,123.56796937017204
49,2328,94,109,583.1648236519682,80.65465961687728,75.81538003986465,1162,22148.409768838577,102.44326079899326
50,2376,77,106,616.8852698319162,74.97124064346465,57.72785529546778,1220,23651.525468078973,150.7309586420638
51,2424,50,101,641.8638108753324,87.42308307970109,43.71154153985054,1315,22659.899203723853,103.3914841210005
52,2472,40,95,671.1404149350544,83.34092492067047,33.336369968268194,1362,21568.47870845003,169.15052792154555
53,2520,34,88,688.5081661875606,80.47779612754225,27.362450683364365,1386,18275.50282761214,113.6806516402201
54,2568,27,84,665.0033439817396,87.73520235797778,23.688504636654002,1442,13531.97618338295,177.5918640621482
55,2616,21,78,655.1310575441735,103.01082627195713,21.632273517111,1463,8754.092125125286,117.4635232151945
56,2664,23,76,594.0785128300219,92.55956655697773,21.288700308104875,1467,2795.7278103027793,162.87894903952414
57,2712,23,72,554.0110155752676,89.37419197122927,20.55606415338273,1451,-2477.2974578087274,104.51827615012496
58,2760,21,64,536.7936972465099,98.13203241622469,20.607726807407186,1465,-8035.882281602252,105.12029594363173
59,2808,19,55,530.1618227630781,110.39644120440258,20.97532382883649,1470,-13258.639680001013,99.45967608773806
60,2856,19,50,511.8153561261048,110.63476195389448,21.020604771239952,1497,-16840.854231201338,129.1219495573759
61,2904,20,45,485.44016104281707,110.77003309536626,22.154006619073254,1485,-20604.10402120502,109.61961577578994
62,2952,19,41,466.30895819242744,111.89360314415592,21.259784597389626,1485,-23344.115862852257,70.88832774460889
63,3000,20,34,479.0428339645904,109.00069207151246,21.80013841430249,1487,-26196.574944396165,96.75738088658919
64,3048,21,28,507.1504694096405,109.81023541766146,23.060149437708905,1478,-28304.34564518453,158.72476464333573
65,3096,22,24,509.6350087835895,118.06437437162762,25.974162361758076,1460,-30283.832390406147,105.88235294117646
66,3144,24,22,531.1451556828127,109.64967196786921,26.315921272288612,1458,-30836.92062569893,113.33333333333333
67,3192,24,21,494.52758935929967,115.06270257713311,27.615048618511945,1459,-32140.565565456807,52.276913367748705
68,3240,25,20,451.0565478495358,119.48171985786524,29.87042996446631,1450,-33507.895456795035,106.27168280717498
69,3288,26,18,447.7544428599726,129.0134332418231,33.543492642874,1448,-34475.70090192512,162.1990432793189
70,3336,29,18,393.7570876917978,132.52277452037603,38.43160461090905,1432,-35447.65329495434,166.46214092338374
71,3384,31,15,432.0374475553592,139.81712657295876,43.34330923761721,1410,-36064.345297382664,84.70098162732214
72,3432,38,12,464.46479910983675,131.71731610874653,50.05258012132368,1369,-36981.09253014834,90.81722011385015
