,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,277,116,188.14655172413796,84.72924187725631,234.70000000000002,745,10224.999999999882,100.0
2,72,204,132,271.8707175354931,91.12858985138523,185.90232329682587,867,22166.101381355624,78.93438579181056
3,120,154,150,335.81976516476686,94.29097403090144,145.20810000758823,934,33708.14916051629,145.55044301508264
4,168,112,153,400.8515574492364,95.66763898934039,107.14775566806124,1101,42497.876885350845,102.99694960926958
5,216,92,145,462.9614646523017,85.90593146767188,79.03345695025813,1148,47231.74344278816,146.6747143921051
6,264,68,147,464.032831989104,78.03249903104548,53.06209934111092,1261,47080.12661140859,102.84789472109571
7,312,44,126,500.8159740784887,92.64073877450024,40.76192506078011,1359,42051.42879034637,159.8994765426675
8,360,35,113,525.3607276464329,97.18052551178118,34.013183929123414,1393,38269.654153471965,187.1634542297286
9,408,29,105,507.0097526761805,100.37747874825148,29.109468836992928,1440,32112.965761679785,132.76734725116233
10,456,25,93,498.6610712286954,103.67542489933889,25.918856224834723,1453,25215.53353300886,131.64845090925144
11,504,25,85,475.7551820885793,96.1468527973986,24.03671319934965,1454,19254.000276350565,120.54638684861736
12,552,23,77,443.56445633741544,97.3297870058065,22.385851011335493,1477,12944.920271428853,93.71464477709189
13,600,22,68,437.7643722023773,89.5634623991697,19.703961727817333,1462,8527.497711383925,156.21368522744274
14,648,18,62,421.4994830737492,92.53606061961459,16.656490911530625,1483,4874.052457170752,72.7604897628177
15,696,17,54,395.45283835197733,102.2275619357118,17.378685529071006,1507,69.21624158094899,153.15283389901896
16,744,18,44,422.5346796055624,95.99855437647257,17.279739787765063,1490,-2724.6638331302765,227.04884614659335
17,792,18,36,430.0251352838731,102.35397161880576,18.423714891385035,1475,-5856.763627180777,58.14675021072856
18,840,19,29,452.9221719745183,106.01831941883131,20.143480689577952,1495,-8223.859547610362,191.65264478714394
19,888,17,28,438.04580362909047,119.11440606595916,20.249449031213057,1479,-9303.683589659757,49.90913327560811
20,936,17,21,501.1029818273384,134.65633802782511,22.891577464730272,1502,-11066.27445638484,191.66666666666666
21,984,19,19,486.29610881937265,134.44610448894244,25.544759852899066,1478,-12460.024456385408,80.0
22,1032,23,22,397.66978588136277,123.51571645056079,28.408614783628984,1466,-13355.081901230762,223.0064721221425
23,1080,26,18,429.3725005247744,121.38452835803778,31.559977373089826,1443,-14389.588835471945,48.0447298785903
24,1128,27,15,436.9929616209982,131.99407573794167,35.63840044924425,1443,-15574.11457384793,82.3529411764706
25,1176,32,20,337.9888303827508,126.92713160663132,40.61668211412202,1406,-15973.30925171957,242.85714285714286
26,1224,36,11,509.0947381272048,130.57889166919264,47.00840100090935,1396,-17165.86877552871,50.0
27,1272,43,10,524.606072524411,125.04577035762208,53.76968125377749,1351,-17522.118775528103,87.5
28,1320,50,10,477.66162807996744,123.32538715982675,61.66269357991337,1340,-17991.563219971973,88.88888888888889
29,1368,54,12,380.4356159925658,132.58599303552913,71.59643623918573,1303,-18402.952108860234,120.0
30,1416,66,11,391.33560705682527,124.93783946721429,82.45897404836144,1242,-18667.65448981195,107.14285714285714
31,1464,76,11,335.0152607364794,128.29053884351538,97.50080952107169,1221,-19287.178299335126,93.33333333333333
32,1512,88,14,306.6786572453293,127.42810554632024,112.13673288076181,1159,-18978.844966001107,93.75
33,1560,92,13,312.47731602797774,140.8440096378355,129.57648886680866,1161,-19318.474392404558,49.04884002385731
34,1608,111,21,248.17137009171114,135.05428326947933,149.91025442912206,1126,-19175.46707122128,112.48464543966308
35,1656,130,30,215.2777061289521,126.80675670763816,164.8487837199296,1029,-18828.73465927715,58.0
36,1704,141,30,223.48912184814165,126.04778502514199,177.7273768854502,994,-18835.72467568774,43.18425230762426
37,1752,160,37,254.80248705970976,121.36386401797733,194.18218242876375,970,-17329.13596735725,105.26568399758038
38,1800,171,59,263.02692482620023,116.0427117117389,198.4330370270735,921,-13542.406090487777,77.45856349926724
39,1848,171,74,269.5429988510227,108.57515351533297,185.66351251121938,939,-10718.979406926512,51.99683833680423
40,1896,169,77,318.8204830209578,102.67482619022509,173.5204562614804,913,-6934.361053377527,96.56291034151444
41,1944,163,95,326.8334561403362,99.58093687736267,162.31692711010115,939,-2440.6964076553213,95.71514227557131
42,1992,148,98,382.12968311189405,93.98472692713145,139.09739585215456,990,2823.186799271977,89.30457285796513
43,2040,133,102,426.55681691254966,86.67895481703408,115.28300990665534,1032,7332.172300179478,105.3874167351079
44,2088,108,99,477.8816836188775,86.82944686822957,93.77580261768793,1076,10504.247187757623,111.50230638894763
45,2136,91,99,507.6945871468626,86.17428853596985,78.41860256773256,1167,12834.58864103909,127.25420284629902
46,2184,73,94,544.1636164921803,88.40292464648363,64.53413499193306,1223,13197.475768938939,112.52325577404143
47,2232,67,85,612.5050329123567,81.65171579067479,54.7066495797521,1249,13871.053207551062,138.11469163772898
48,2280,53,84,601.9268976246739,82.48455351400233,43.716813362421235,1336,12263.42057618882,108.95706478033374
49,2328,46,80,600.1520970393796,83.99327705268934,38.636907444237096,1346,9699.501105307952,126.64589753758501
50,2376,39,74,607.5292661255811,84.22637928123878,32.84828791968312,1382,6626.089540089012,107.26215908668381
51,2424,33,70,606.3354425135988,82.66806232455448,27.280460567102978,1418,4100.37951163121,144.84588959651893
52,2472,28,65,594.2779691553765,88.64814674399388,24.821481088318286,1434,269.7621408239233,103.99204074929871
53,2520,25,60,599.103899793823,87.76406666442868,21.94101666610717,1442,-2429.5891730056856,187.81987704838812
54,2568,22,59,557.5078973350812,89.15486000733137,19.614069201612903,1463,-5486.057292142109,66.26100229496521
55,2616,20,54,532.7112445585454,92.03313054219822,18.406626108439646,1492,-9627.95541830434,154.08014974894724
56,2664,20,47,539.032042626167,88.8882522589702,17.777650451794038,1480,-13079.574045403688,104.43424783152872
57,2712,19,42,527.5058291986613,97.54660940819535,18.53385578755712,1479,-16274.069686712759,150.0534734732156
58,2760,19,37,522.7690418983883,107.68247199732826,20.45966967949237,1477,-19098.776587622287,141.675243907391
59,2808,20,35,463.0898463253728,114.6061110902084,22.92122221804168,1471,-22239.86237901284,169.3137207925777
60,2856,21,33,435.73697916142544,113.15092000501231,23.761693201052587,1468,-24075.258264626384,68.59022370362761
61,2904,23,28,424.0259067575715,112.71067619416237,25.92345552465735,1455,-26595.965283015685,61.5060152064485
62,2952,26,23,436.05931834980305,110.78562255699336,28.804261864818272,1445,-28453.164927279795,132.2789108620994
63,3000,27,19,455.9888673502897,119.90214768063188,32.37357987377061,1452,-29830.656225761,88.1974805404102
64,3048,27,19,408.8920949967853,131.76027808306208,35.575275082426764,1431,-30725.494900476486,112.834784516273
65,3096,32,18,396.31604417751083,122.87347095263435,39.31951070484299,1413,-31363.741617703545,132.93772894861783
66,3144,36,17,353.97588208884156,125.48187811286556,45.173476120631605,1398,-32587.44949313863,66.66666666666667
67,3192,42,14,372.4299909180173,120.59623644876794,50.65041930848253,1352,-33401.78772843419,105.88235294117646
68,3240,44,13,342.56211308007744,134.71669966766038,59.27534785377056,1358,-34166.37106176905,141.66666666666666
69,3288,50,13,343.81484425317745,137.80993456550704,68.90496728275352,1314,-34460.12106177047,133.33333333333334
70,3336,63,13,312.3765960782826,127.0025374020226,80.01159856327423,1267,-35076.78772843864,50.0
71,3384,74,12,330.56615775762106,124.89183995665549,92.41996156792506,1211,-35486.95929706739,105.88235294117646
72,3432,78,11,369.3421048523621,137.2849413070112,107.08225421946874,1190,-35603.38086569621,70.83333333333333
73,3480,93,13,312.5202425673836,134.4512561829049,125.03966825010156,1135,-35907.547532364246,100.0
74,3528,112,13,327.5843451314865,130.20852688778658,145.83355011432099,1088,-35920.04753236566,100.0
75,3576,127,19,272.72688275913754,129.74685398446795,164.7785045602743,1041,-35700.99991332003,57.142857142857146
76,3624,142,19,298.4756128731929,132.220247467654,187.75275140406868,994,-35731.18930726143,76.36363636363636
77,3672,166,32,269.2818585609489,125.27420943809642,207.95518766724007,956,-34291.75409695217,82.08955223880596
78,3720,189,39,278.59490575813885,118.3448260076419,223.6717211544432,883,-33157.51051431921,51.63519149716622
79,3768,200,46,303.1676339735702,118.03651417474848,236.07302834949698,857,-30879.53215127372,76.77897430936598
80,3816,213,64,333.24904601003595,109.01160774351712,232.19472449369147,824,-25428.07590763154,72.70877501210849
81,3864,203,79,344.9194036482919,110.01065280041034,223.321625184833,841,-21215.715297388255,71.0081222037975
82,3912,194,88,406.5343088013455,105.71325911866975,205.08372269021933,856,-13808.172642624466,92.18384989900186
83,3960,185,117,398.60243489618927,94.7876851778515,175.35721757902527,893,-5950.8736009566655,89.70809531873375
84,4008,162,118,452.77654521049004,92.24240020450358,149.4326883312958,961,-405.1851963496718,101.15636050701872
85,4056,135,123,501.0673802181517,88.91017074778681,120.02873050951219,1018,5947.7199755321635,108.54070872344874
86,4104,113,125,542.044073948369,76.2923782948079,86.21038747313293,1067,11250.959164345677,101.88883744939265
87,4152,75,120,577.7682821331211,76.99496245231292,57.746221839234686,1206,12499.925690223436,106.12117963140936
88,4200,56,111,604.4433766492006,82.88081957011237,46.41325895926292,1312,10231.609814360967,185.3760341635671
89,4248,41,103,629.462779687755,90.14305041864671,36.95865067164515,1351,7845.425036039423,136.58504317202633
90,4296,39,92,672.1518825307912,83.74689859499045,32.66129045204628,1382,4813.546497290023,184.1457734146282
91,4344,34,90,632.9717262498624,87.32708726246972,29.691209669239708,1412,-62.62118510977198,102.46527302493342
92,4392,25,84,619.1046562454767,91.7364408490374,22.93411021225935,1452,-5044.132440753746,111.22076644083258
93,4440,21,78,592.0462534387611,93.19790329449545,19.571559691844044,1481,-10784.002422474803,105.72552918084156
94,4488,19,71,568.5317044287373,101.97176341182558,19.37463504824686,1488,-16621.932428807806,162.83648537775278
95,4536,20,66,538.3798837930223,91.1344033033665,18.226880660673302,1476,-21469.76445317433,121.49458811259997
96,4584,18,57,563.7501966390784,93.45386023895325,16.821694843011585,1489,-24897.315917866228,146.85805756245713
97,4632,16,53,523.9046703959874,99.13782798643834,15.862052477830135,1491,-29274.250990256867,78.80092769818877
98,4680,15,45,529.0448162282175,100.25308561379056,15.037962842068584,1500,-33259.34473276003,84.73360316737012
99,4728,15,40,508.9028896294195,104.3597184587862,15.653957768817932,1507,-36725.81061570395,169.96674801983167
100,4776,16,35,516.2104129201941,105.09757237405665,16.815611579849065,1510,-39030.49370498199,200.0
