,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,298,106,90.44811320754718,91.86241610738254,273.74999999999994,690,-1012.5000000000401,100.0
2,72,294,72,207.638888888889,101.27386815583918,297.7451723781672,681,4041.666666667176,250.0
3,120,289,61,263.95772187867516,114.30526182056707,330.34220666143887,710,4123.690133606152,99.31727475159975
4,168,285,63,277.4419001435004,129.478523972802,369.01379332248575,717,4573.342749465867,99.96317094736764
5,216,341,65,284.1257678704307,122.2038158513055,416.7150120529518,646,4848.73884340154,100.0375670798294
6,264,413,62,301.5919999608187,113.25650811361581,467.7493785092333,584,4546.048035327985,100.25901922461473
7,312,441,67,293.9302245694668,118.55942784412963,522.8470767926117,545,4626.56602653779,99.82848191604334
8,360,454,66,313.7696198249712,127.03748992101828,576.750204241423,581,4704.2805163874355,100.47583815695492
9,408,489,65,325.8718927438154,126.60244433778227,619.0859528117553,525,4550.051889939956,99.83627146175294
10,456,547,62,342.8416434339448,119.36565775585524,652.9301479245281,500,4408.249446798399,100.06501435792693
11,504,611,62,359.8272289323611,105.01361351748548,641.6331785918363,452,5046.506468919008,99.6486524944972
12,552,613,65,354.6985735448425,102.325564531487,627.2557105780154,425,5074.812589475437,99.92020297178905
13,600,631,60,385.1491624981149,92.42975427653401,583.2317494849297,436,4902.270378338562,100.17690364255853
14,648,623,60,407.10641179757846,87.72097653143278,546.5016837908262,453,6011.548906615951,100.36542528089764
15,696,621,61,417.50714626760714,78.6891239025155,488.65945943462134,443,6642.906245613518,100.06475766157435
16,744,617,64,401.64463199947744,71.24129364645844,439.5587817986486,417,6476.060104589782,99.48476271545083
17,792,602,67,406.5611718168353,69.06101634715466,415.74731840987107,430,6881.581056776355,100.26501400274091
18,840,577,70,387.26800142054554,67.14547802775243,387.4294082201315,464,5929.909311153939,99.72449018717906
19,888,564,66,411.6747786922924,67.07224915291599,378.2874852224462,452,5866.70604693337,100.4559214295354
20,936,551,70,398.7749629948423,69.05765528835774,380.5076806388512,467,5795.023102051203,99.55199584752111
21,984,552,73,396.7638836822429,69.17805151971386,381.8628443888205,488,5917.481455117373,100.54340305183884
22,1032,543,74,383.6916593750167,72.30813178926016,392.6331556156827,468,4312.63226980383,99.41351979343398
23,1080,541,75,382.00711153028624,73.21737267442455,396.10598616863683,447,3639.890035873707,100.15807611049239
24,1128,542,68,420.77322011935075,75.6345803925672,409.93942572771425,479,3266.323470364469,100.32270678005762
25,1176,546,72,403.22703766192586,75.8473357503116,414.12645319670133,468,2870.5507436913263,99.43273646454753
26,1224,548,69,417.1073155827469,78.50290481695255,430.1959183969,469,2087.48933606124,100.53341681010622
27,1272,556,72,409.56647616936647,79.19717318929754,440.3362829324944,448,1979.416218187571,99.79241858154181
28,1320,565,68,421.11377662336037,79.91273761957132,451.506967550578,443,907.1430365875825,100.01072475111214
29,1368,569,69,423.0182899724402,81.96574667454834,466.3850985781801,458,1044.1347449806804,100.17131011990288
30,1416,565,74,403.2478591025347,81.9474592974478,463.00314503058013,503,985.8211787005827,100.05980619599985
31,1464,563,77,378.3563176526382,84.95720964416607,478.309090296655,460,-333.52412943786726,99.99039825583172
32,1512,585,73,397.6064757132321,84.37203306788574,493.5763934471316,446,-871.9328244382912,100.13582816666201
33,1560,601,68,419.3357770232965,81.70298492066922,491.034939373222,456,-1610.6877439364398,99.94783979950921
34,1608,594,66,428.2401579951297,83.67982246619252,497.0581454491836,428,-1971.1394437527172,99.5437234403707
35,1656,595,65,446.874358977341,83.7104062628364,498.0769172638766,457,-1499.090197391491,99.98760828135067
36,1704,600,71,415.5338268710136,80.42137942311396,482.52827653868377,433,-1850.7448499909194,100.03925021980102
37,1752,606,69,423.9896106654389,79.53731745989838,481.9961438069842,447,-2417.357531283738,100.06594768813227
38,1800,607,66,439.08098189404853,77.94750204268905,473.14133739912256,463,-3120.5223502225595,100.18718876056445
39,1848,604,67,446.72713348030965,77.29462003889171,466.8595050349059,412,-2584.0839696807457,100.15886639641042
40,1896,591,60,491.4909590164504,78.03555202671791,461.19011247790286,442,-3050.692959843803,99.68846127505817
41,1944,584,66,467.52832675211494,77.41112165027523,452.0809504376074,434,-2592.1270099041567,100.31441716327532
42,1992,588,69,453.9507727016899,78.27398694206428,460.251043219338,470,-2842.5378554438903,99.64111519682268
43,2040,584,81,401.1341415779187,78.45754557385433,458.19206615130935,464,-2977.442370715562,99.92030765826102
44,2088,591,73,423.1331095687885,75.26235658814046,444.8005274359101,460,-4818.268371973986,100.5001222012426
45,2136,578,69,438.7806012155563,77.28306120098155,446.69609374167334,469,-5553.084502344597,99.94427921294846
46,2184,580,69,436.1350202156911,77.83741920541071,451.45703139138215,474,-6465.408883856676,99.89876030812249
47,2232,585,71,434.60534492290475,76.51832531368224,447.6322030850411,471,-6521.096010763287,99.82699816077101
48,2280,582,72,426.18147302948273,76.41082860943591,444.711022506917,466,-7310.022112511785,99.81495674351099
49,2328,576,71,437.12560957375257,77.86294983113713,448.49059102734986,463,-7578.9422708152215,100.48062572507484
50,2376,585,70,436.21080748034757,77.57594528014366,453.8192798888404,444,-8396.203112190638,99.42839934325502
51,2424,587,74,418.1284461563475,76.27552945508575,447.73735790135333,455,-8803.097821559682,100.45679538256552
52,2472,574,75,410.97925258853445,78.2888529350587,449.37801584723695,430,-9541.282698319641,99.53036945943275
53,2520,588,70,427.6951121558724,77.93448496573532,458.25477159852375,450,-10339.166543300622,100.3530690516025
54,2568,588,66,451.03066491377655,80.16524153592005,471.3716202312099,464,-10733.647728694894,99.92464842986068
55,2616,593,73,420.63852982157675,81.67094691628583,484.308715213575,442,-10913.395901965927,99.68037552334711
