,time,Fish schools,Fishermen,Average wallet,Average school size,Total fish,Available food,Cumulative gain,Fish price
0,0,300,100,100.0,100.0,300.0,1600,0.0,100.0
1,24,279,115,192.19202898550725,84.37275985663082,235.4,744,10602.083333333298,100.0
2,72,213,135,266.43269613699715,87.02354995816188,185.36016141088479,877,21947.5806451648,80.64516129032258
3,120,171,142,361.4557055123184,86.64933650637323,148.1703654258982,959,35259.7074945853,152.5268003921894
4,168,137,137,445.98341135393446,83.26434616779787,114.07215424988308,1044,43614.35093006604,101.54929967864079
5,216,95,138,483.1398318399599,85.28402351951462,81.01982234353889,1136,47635.94448069643,114.91439806198788
6,264,66,127,550.4158460456329,80.2763193429775,52.98237076636515,1232,50571.74198821286,133.3927430795185
7,312,47,119,563.5945048369051,82.83742506886804,38.93358978236798,1331,47633.572184984914,122.87379171263721
8,360,32,111,602.2672655636466,77.35815958819093,24.7546110682211,1399,47306.116852004525,206.4401520033668
9,408,24,106,597.2388851748622,59.37369152761161,14.249685966626787,1447,43747.9916393482,92.43831943007135
10,456,15,98,571.8255255065504,55.38715825422004,8.308073738133006,1507,36454.77832340545,143.76365564072643
11,504,10,83,585.8930246021625,57.952491999808025,5.795249199980803,1532,29140.276923914047,250.0
12,552,7,78,543.1751980994497,51.75039158781417,3.622527411146992,1543,22863.283143152494,160.01791051341684
13,600,4,71,510.96605904908137,34.758563321773515,1.3903425328709407,1578,16751.46204296184,89.28561569766816
14,648,1,61,493.22217257117103,26.77906864707368,0.2677906864707368,1593,10527.949941022229,250.0
15,696,0,55,440.83882325459564,0.0,0.0,1600,4665.449941022062,239.52542549619147
16,744,0,47,405.8097547733893,0.0,0.0,1600,-530.3833923113059,250.0
17,792,0,35,431.4780026284365,0.0,0.0,1600,-4538.7167256446955,20.0
18,840,0,29,412.2881408789091,0.0,0.0,1600,-7701.216725644235,20.0
19,888,0,21,449.9792584511857,0.0,0.0,1600,-10232.466725644757,20.0
20,936,0,19,394.93143161747537,0.0,0.0,1600,-12184.550058978659,20.0
21,984,0,15,392.05060549482926,0.0,0.0,1600,-13822.050058979135,20.0
22,1032,0,15,292.0506054948292,0.0,0.0,1600,-15322.050058979572,20.0
23,1080,0,14,208.71787690967417,0.0,0.0,1600,-16784.550058979647,20.0
24,1128,0,12,138.10596178476064,0.0,0.0,1600,-18055.38339231224,20.0
25,1176,0,6,159.68855526014136,0.0,0.0,1600,-18774.13339231182,20.0
26,1224,0,4,130.09838939814236,0.0,0.0,1600,-19217.883392311564,20.0
27,1272,0,2,102.76036855598883,0.0,0.0,1600,-19538.71672564471,20.0
28,1320,0,1,31.954101378755514,0.0,0.0,1600,-19715.80005897794,20.0
29,1368,0,1,39.583333333333385,0.0,0.0,1600,-19811.633392311218,20.0
30,1416,0,1,47.91666666666673,0.0,0.0,1600,-19907.466725644495,20.0
31,1464,0,1,56.25000000000007,0.0,0.0,1600,-20003.300058977773,20.0
32,1512,0,1,64.58333333333341,0.0,0.0,1600,-20099.13339231105,20.0
33,1560,0,1,72.91666666666673,0.0,0.0,1600,-20194.966725644328,20.0
34,1608,0,1,81.25000000000004,0.0,0.0,1600,-20290.800058977606,20.0
35,1656,0,1,89.58333333333336,0.0,0.0,1600,-20386.633392310883,20.0
36,1704,0,1,97.91666666666667,0.0,0.0,1600,-20482.46672564416,20.0
37,1752,0,1,-2.083333333333283,0.0,0.0,1600,-20582.466725644103,20.0
38,1800,0,1,6.2500000000000515,0.0,0.0,1600,-20678.30005897738,20.0
39,1848,0,1,14.583333333333387,0.0,0.0,1600,-20774.133392310658,20.0
40,1896,0,1,22.916666666666718,0.0,0.0,1600,-20869.966725643935,20.0
41,1944,0,1,31.250000000000046,0.0,0.0,1600,-20965.800058977213,20.0
42,1992,0,1,39.583333333333385,0.0,0.0,1600,-21061.63339231049,20.0
43,2040,0,1,47.91666666666673,0.0,0.0,1600,-21157.466725643768,20.0
44,2088,0,1,56.25000000000007,0.0,0.0,1600,-21253.300058977045,20.0
45,2136,0,1,64.58333333333341,0.0,0.0,1600,-21349.133392310323,20.0
46,2184,0,1,72.91666666666673,0.0,0.0,1600,-21444.9667256436,20.0
47,2232,0,1,81.25000000000004,0.0,0.0,1600,-21540.800058976878,20.0
48,2280,0,1,89.58333333333336,0.0,0.0,1600,-21636.633392310156,20.0
49,2328,0,1,97.91666666666667,0.0,0.0,1600,-21732.466725643433,20.0
50,2376,0,1,-2.083333333333283,0.0,0.0,1600,-21832.466725643375,20.0
51,2424,0,1,6.2500000000000515,0.0,0.0,1600,-21928.300058976653,20.0
52,2472,0,1,14.583333333333387,0.0,0.0,1600,-22024.13339230993,20.0
53,2520,0,1,22.916666666666718,0.0,0.0,1600,-22119.966725643208,20.0
54,2568,0,1,31.250000000000046,0.0,0.0,1600,-22215.800058976485,20.0
55,2616,0,1,39.583333333333385,0.0,0.0,1600,-22311.633392309763,20.0
56,2664,0,1,47.91666666666673,0.0,0.0,1600,-22407.46672564304,20.0
57,2712,0,1,56.25000000000007,0.0,0.0,1600,-22503.300058976318,20.0
58,2760,0,1,64.58333333333341,0.0,0.0,1600,-22599.133392309595,20.0
59,2808,0,1,72.91666666666673,0.0,0.0,1600,-22694.966725642873,20.0
60,2856,0,1,81.25000000000004,0.0,0.0,1600,-22790.80005897615,20.0
61,2904,0,1,89.58333333333336,0.0,0.0,1600,-22886.633392309428,20.0
62,2952,0,1,97.91666666666667,0.0,0.0,1600,-22982.466725642706,20.0
63,3000,0,1,-2.083333333333283,0.0,0.0,1600,-23082.466725642647,20.0
64,3048,0,1,6.2500000000000515,0.0,0.0,1600,-23178.300058975925,20.0
65,3096,0,1,14.583333333333387,0.0,0.0,1600,-23274.133392309202,20.0
66,3144,0,1,22.916666666666718,0.0,0.0,1600,-23369.96672564248,20.0
67,3192,0,1,31.250000000000046,0.0,0.0,1600,-23465.800058975758,20.0
68,3240,0,1,39.583333333333385,0.0,0.0,1600,-23561.633392309035,20.0
69,3288,0,1,47.91666666666673,0.0,0.0,1600,-23657.466725642313,20.0
70,3336,0,1,56.25000000000007,0.0,0.0,1600,-23753.30005897559,20.0
71,3384,0,1,64.58333333333341,0.0,0.0,1600,-23849.133392308868,20.0
72,3432,0,1,72.91666666666673,0.0,0.0,1600,-23944.966725642145,20.0
73,3480,0,1,81.25000000000004,0.0,0.0,1600,-24040.800058975423,20.0
74,3528,0,1,89.58333333333336,0.0,0.0,1600,-24136.6333923087,20.0
75,3576,0,1,97.91666666666667,0.0,0.0,1600,-24232.466725641978,20.0
76,3624,0,1,-2.083333333333283,0.0,0.0,1600,-24332.46672564192,20.0
77,3672,0,1,6.2500000000000515,0.0,0.0,1600,-24428.300058975197,20.0
78,3720,0,1,14.583333333333387,0.0,0.0,1600,-24524.133392308475,20.0
79,3768,0,1,22.916666666666718,0.0,0.0,1600,-24619.966725641752,20.0
80,3816,0,1,31.250000000000046,0.0,0.0,1600,-24715.80005897503,20.0
81,3864,0,1,39.583333333333385,0.0,0.0,1600,-24811.633392308308,20.0
82,3912,0,1,47.91666666666673,0.0,0.0,1600,-24907.466725641585,20.0
83,3960,0,1,56.25000000000007,0.0,0.0,1600,-25003.300058974863,20.0
84,4008,0,1,64.58333333333341,0.0,0.0,1600,-25099.13339230814,20.0
85,4056,0,1,72.91666666666673,0.0,0.0,1600,-25194.966725641418,20.0
86,4104,0,1,81.25000000000004,0.0,0.0,1600,-25290.800058974695,20.0
87,4152,0,1,89.58333333333336,0.0,0.0,1600,-25386.633392307973,20.0
88,4200,0,1,97.91666666666667,0.0,0.0,1600,-25482.46672564125,20.0
89,4248,0,1,-2.083333333333283,0.0,0.0,1600,-25582.466725641192,20.0
90,4296,0,1,6.2500000000000515,0.0,0.0,1600,-25678.30005897447,20.0
91,4344,0,1,14.583333333333387,0.0,0.0,1600,-25774.133392307747,20.0
92,4392,0,1,22.916666666666718,0.0,0.0,1600,-25869.966725641025,20.0
93,4440,0,1,31.250000000000046,0.0,0.0,1600,-25965.800058974302,20.0
94,4488,0,1,39.583333333333385,0.0,0.0,1600,-26061.63339230758,20.0
95,4536,0,1,47.91666666666673,0.0,0.0,1600,-26157.466725640857,20.0
96,4584,0,1,56.25000000000007,0.0,0.0,1600,-26253.300058974135,20.0
97,4632,0,1,64.58333333333341,0.0,0.0,1600,-26349.133392307413,20.0
98,4680,0,1,72.91666666666673,0.0,0.0,1600,-26444.96672564069,20.0
99,4728,0,1,81.25000000000004,0.0,0.0,1600,-26540.800058973968,20.0
100,4776,0,1,89.58333333333336,0.0,0.0,1600,-26636.633392307245,20.0
